line_id,transaction_id,product_id,product_code,barcode,product_name,generic_name,quantity,unit_price,amount,reference_id,source
TXN-B-001099-L2198,TXN-B-001099,PRD-9695,PC-ZEN0121,2000000012100,ZENITH Notebook 1 L,Notebook 1 L,9.24,21.42,197.92,,SOURCE_B
TXN-B-001100-L2200,TXN-B-001100,PRD-9393,PC-ZEN0016,2000000001609,ZENITH Surface Wipes 60 CM,Surface Wipes 60 CM,7.82,58.14,454.65,,SOURCE_B
TXN-B-001101-L2202,TXN-B-001101,PRD-9559,PC-AUR0011,2000000001104,AURORA Laundry Detergent 2000 MAH,Laundry Detergent 2000 MAH,4.31,97.97,422.25,,SOURCE_B
TXN-B-001102-L2204,TXN-B-001102,PRD-9856,PC-ZEN0013,2000000001302,ZENITH Fabric Softener 1 L,Fabric Softener 1 L,1.67,9.65,16.12,,SOURCE_B
TXN-B-001103-L2206,TXN-B-001103,PRD-9295,PC-ZEN0106,2000000010601,ZENITH Spatula Set 1 KG,Spatula Set 1 KG,9.74,23.7,230.84,,SOURCE_B
TXN-B-001104-L2208,TXN-B-001104,PRD-9323,PC-AUR0014,2000000001401,AURORA Fabric Softener 250 MG,Fabric Softener 250 MG,6.98,111.99,781.69,,SOURCE_B
TXN-B-001105-L2210,TXN-B-001105,PRD-9934,PC-NEX0033,2000000003306,NEXUS Binder Clip Box 45 CM,Binder Clip Box 45 CM,5.0,21.96,109.8,,SOURCE_B
TXN-B-001106-L2212,TXN-B-001106,PRD-9332,PC-ZEN0040,2000000004006,ZENITH File Folder Pack 750 ML,File Folder Pack 750 ML,1.71,112.35,192.12,,SOURCE_B
TXN-B-001107-L2214,TXN-B-001107,PRD-9287,PC-ZEN0025,2000000002507,ZENITH Ballpoint Pen 1 KG,Ballpoint Pen 1 KG,7.24,37.08,268.46,,SOURCE_B
TXN-B-001108-L2216,TXN-B-001108,PRD-9709,PC-NEX0096,2000000009605,NEXUS Lotion 1 KG,Lotion 1 KG,1.15,25.67,29.52,,SOURCE_B
TXN-B-001109-L2218,TXN-B-001109,PRD-9489,PC-ZEN0049,2000000004907,ZENITH USB Cable 1 KG,USB Cable 1 KG,4.65,50.47,234.69,,SOURCE_B
TXN-B-001110-L2220,TXN-B-001110,PRD-9208,PC-ZEN0013,2000000001302,ZENITH Fabric Softener 1 L,Fabric Softener 1 L,3.44,9.65,33.2,,SOURCE_B
TXN-B-001111-L2222,TXN-B-001111,PRD-9364,PC-ZEN0073,2000000007304,ZENITH Hand Soap 250 MG,Hand Soap 250 MG,5.56,22.6,125.66,,SOURCE_B
TXN-B-001112-L2224,TXN-B-001112,PRD-9029,PC-AUR0017,2000000001708,AURORA Surface Wipes 9 V,Surface Wipes 9 V,2.24,80.73,180.84,,SOURCE_B
TXN-B-001113-L2226,TXN-B-001113,PRD-9909,PC-AUR0095,2000000009506,AURORA Lotion 1 KG,Lotion 1 KG,9.18,117.25,1076.36,,SOURCE_B
TXN-B-001114-L2228,TXN-B-001114,PRD-9054,PC-AUR0017,2000000001708,AURORA Surface Wipes 9 V,Surface Wipes 9 V,7.88,80.73,636.15,,SOURCE_B
TXN-B-001115-L2230,TXN-B-001115,PRD-9062,PC-ZEN0073,2000000007304,ZENITH Hand Soap 250 MG,Hand Soap 250 MG,8.06,22.6,182.16,,SOURCE_B
TXN-B-001116-L2232,TXN-B-001116,PRD-9221,PC-AUR0011,2000000001104,AURORA Laundry Detergent 2000 MAH,Laundry Detergent 2000 MAH,7.99,97.97,782.78,,SOURCE_B
TXN-B-001117-L2234,TXN-B-001117,PRD-9866,PC-AUR0056,2000000005607,AURORA Phone Case 20 W,Phone Case 20 W,1.25,16.68,20.85,,SOURCE_B
TXN-B-001118-L2236,TXN-B-001118,PRD-9058,PC-AUR0125,2000000012506,AURORA Sketch Pad 1.5 V,Sketch Pad 1.5 V,6.74,102.96,693.95,,SOURCE_B
TXN-B-001119-L2238,TXN-B-001119,PRD-9967,PC-ZEN0124,2000000012407,ZENITH Sketch Pad 500 MG,Sketch Pad 500 MG,7.71,47.5,366.23,,SOURCE_B
TXN-B-001120-L2240,TXN-B-001120,PRD-9293,PC-AUR0068,2000000006802,AURORA HDMI Cable 10000 MAH,HDMI Cable 10000 MAH,4.51,38.83,175.12,,SOURCE_B
TXN-B-001121-L2242,TXN-B-001121,PRD-9011,PC-AUR0128,2000000012803,AURORA Colored Pencil Set 5 W,Colored Pencil Set 5 W,3.0,24.7,74.1,,SOURCE_B
TXN-B-001122-L2244,TXN-B-001122,PRD-9495,PC-AUR0062,2000000006208,AURORA Battery Pack 2000 MAH,Battery Pack 2000 MAH,2.65,70.05,185.63,,SOURCE_B
TXN-B-001123-L2246,TXN-B-001123,PRD-9529,PC-AUR0071,2000000007106,AURORA Mouse Pad 50 G,Mouse Pad 50 G,7.89,17.32,136.65,,SOURCE_B
TXN-B-001124-L2248,TXN-B-001124,PRD-9884,PC-NEX0093,2000000009308,NEXUS Hair Gel 10 W,Hair Gel 10 W,8.33,27.25,226.99,,SOURCE_B
TXN-B-001125-L2250,TXN-B-001125,PRD-9129,PC-ZEN0046,2000000004600,ZENITH Tape Dispenser 250 ML,Tape Dispenser 250 ML,6.0,27.78,166.68,,SOURCE_B
TXN-B-001126-L2252,TXN-B-001126,PRD-9595,PC-ZEN0076,2000000007601,ZENITH Shampoo 200 G,Shampoo 200 G,4.33,12.26,53.09,,SOURCE_B
TXN-B-001127-L2254,TXN-B-001127,PRD-9059,PC-NEX0144,2000000014401,NEXUS Marker Set 250 ML,Marker Set 250 ML,3.12,40.05,124.96,,SOURCE_B
TXN-B-001128-L2256,TXN-B-001128,PRD-9977,PC-NEX0087,2000000008707,NEXUS Deodorant 9 V,Deodorant 9 V,9.99,116.64,1165.23,,SOURCE_B
TXN-B-001129-L2258,TXN-B-001129,PRD-9835,PC-ZEN0016,2000000001609,ZENITH Surface Wipes 60 CM,Surface Wipes 60 CM,3.12,58.14,181.4,,SOURCE_B
TXN-B-001130-L2260,TXN-B-001130,PRD-9039,PC-NEX0120,2000000012001,NEXUS Peeler 30 CM,Peeler 30 CM,1.24,95.85,118.85,,SOURCE_B
TXN-B-001131-L2262,TXN-B-001131,PRD-8988,PC-ZEN0148,3001646532204,ZENITH Wrench Set 30 CM,Wrench Set 30 CM,2.71,116.97,316.99,,SOURCE_B
TXN-B-001132-L2264,TXN-B-001132,PRD-8365,PC-NEX0024,3003444064604,NEXUS Floor Polish 100 MG,Floor Polish 100 MG,3.47,75.71,262.71,,SOURCE_B
TXN-B-001133-L2266,TXN-B-001133,PRD-8765,PC-ZEN0037,3002168947705,ZENITH Desk Organizer 5 W,Desk Organizer 5 W,9.3,11.53,107.23,,SOURCE_B
TXN-B-001134-L2268,TXN-B-001134,PRD-8801,PC-ZEN0034,3006885496706,ZENITH Stapler 100 MG,Stapler 100 MG,6.95,79.94,555.58,,SOURCE_B
TXN-B-001135-L2270,TXN-B-001135,PRD-8370,PC-AUR0086,3002563701902,AURORA Deodorant 500 G,Deodorant 500 G,2.92,52.31,152.75,,SOURCE_B
TXN-B-001136-L2272,TXN-B-001136,PRD-8980,PC-AUR0020,3001070788604,AURORA Air Freshener 200 G,Air Freshener 200 G,9.52,104.22,992.17,,SOURCE_B
TXN-B-001137-L2274,TXN-B-001137,PRD-8349,PC-NEX0051,3001301648103,NEXUS USB Cable 500 MG,USB Cable 500 MG,9.41,94.26,886.99,,SOURCE_B
TXN-B-001138-L2276,TXN-B-001138,PRD-8085,PC-ZEN0103,3006763681002,ZENITH Measuring Cup 10000 MAH,Measuring Cup 10000 MAH,6.03,7.51,45.29,,SOURCE_B
TXN-B-001139-L2278,TXN-B-001139,PRD-8943,PC-ZEN0115,3002614430904,ZENITH Can Opener 2000 MAH,Can Opener 2000 MAH,2.5,64.41,161.02,,SOURCE_B
TXN-B-001140-L2280,TXN-B-001140,PRD-8136,PC-NEX0033,3007495171205,NEXUS Binder Clip Box 45 CM,Binder Clip Box 45 CM,4.89,21.96,107.38,,SOURCE_B
TXN-B-001141-L2282,TXN-B-001141,PRD-8353,PC-ZEN0013,3001674074509,ZENITH Fabric Softener 1 L,Fabric Softener 1 L,5.53,9.65,53.36,,SOURCE_B
TXN-B-001142-L2284,TXN-B-001142,PRD-8344,PC-AUR0011,3004928949707,AURORA Laundry Detergent 2000 MAH,Laundry Detergent 2000 MAH,5.5,97.97,538.84,,SOURCE_B
TXN-B-001143-L2286,TXN-B-001143,PRD-8376,PC-AUR0110,3003886911504,AURORA Storage Container 5 W,Storage Container 5 W,8.88,44.62,396.23,,SOURCE_B
TXN-B-001144-L2288,TXN-B-001144,PRD-8519,PC-AUR0089,3006896642901,AURORA Face Cream 500 ML,Face Cream 500 ML,6.1,50.06,305.37,,SOURCE_B
TXN-B-001145-L2290,TXN-B-001145,PRD-8829,PC-ZEN0082,3007062974802,ZENITH Toothpaste 500 MG,Toothpaste 500 MG,6.77,92.36,625.28,,SOURCE_B
TXN-B-001146-L2292,TXN-B-001146,PRD-8192,PC-ZEN0127,3003039471206,ZENITH Colored Pencil Set 50 G,Colored Pencil Set 50 G,9.94,57.94,575.92,,SOURCE_B
TXN-B-001147-L2294,TXN-B-001147,PRD-8514,PC-AUR0128,3003645866700,AURORA Colored Pencil Set 5 W,Colored Pencil Set 5 W,5.62,24.7,138.81,,SOURCE_B
TXN-B-001148-L2296,TXN-B-001148,PRD-8173,PC-AUR0071,3005097631400,AURORA Mouse Pad 50 G,Mouse Pad 50 G,2.9,17.32,50.23,,SOURCE_B
TXN-B-001149-L2298,TXN-B-001149,PRD-8669,PC-AUR0065,3004334616507,AURORA Charging Dock 3 V,Charging Dock 3 V,5.04,17.05,85.93,,SOURCE_B
TXN-B-001150-L2300,TXN-B-001150,PRD-8245,PC-NEX0015,3008900638603,NEXUS Fabric Softener 200 G,Fabric Softener 200 G,5.43,47.38,257.27,,SOURCE_B
TXN-B-001151-L2302,TXN-B-001151,PRD-8443,PC-AUR0038,3008577309103,AURORA Desk Organizer 2000 MAH,Desk Organizer 2000 MAH,8.98,28.05,251.89,,SOURCE_B
TXN-B-001152-L2304,TXN-B-001152,PRD-8534,PC-AUR0026,3008416366601,AURORA Ballpoint Pen 250 ML,Ballpoint Pen 250 ML,9.87,26.93,265.8,,SOURCE_B
TXN-B-001153-L2306,TXN-B-001153,PRD-8518,PC-NEX0111,3002142643104,NEXUS Storage Container 500 G,Storage Container 500 G,5.17,61.14,316.09,,SOURCE_B
TXN-B-001154-L2308,TXN-B-001154,PRD-8333,PC-ZEN0046,3007938315807,ZENITH Tape Dispenser 250 ML,Tape Dispenser 250 ML,5.0,27.78,138.9,,SOURCE_B
TXN-B-001155-L2310,TXN-B-001155,PRD-8282,PC-NEX0063,3005446220200,NEXUS Battery Pack 10 W,Battery Pack 10 W,3.54,96.31,340.94,,SOURCE_B
TXN-B-001156-L2312,TXN-B-001156,PRD-8300,PC-ZEN0133,3006168070708,ZENITH Glue Stick 250 MG,Glue Stick 250 MG,6.46,31.89,206.01,,SOURCE_B
TXN-B-001157-L2314,TXN-B-001157,PRD-8727,PC-AUR0056,3003439184706,AURORA Phone Case 20 W,Phone Case 20 W,8.2,16.68,136.78,,SOURCE_B
TXN-B-001158-L2316,TXN-B-001158,PRD-8575,PC-ZEN0064,3005831614409,ZENITH Charging Dock 15 W,Charging Dock 15 W,4.03,60.18,242.53,,SOURCE_B
TXN-B-001159-L2318,TXN-B-001159,PRD-8456,PC-NEX0141,3004979251903,NEXUS Eraser Pack 3 V,Eraser Pack 3 V,5.61,34.77,195.06,,SOURCE_B
TXN-B-001160-L2320,TXN-B-001160,PRD-8201,PC-ZEN0145,3006904319702,ZENITH Screwdriver Set 10 W,Screwdriver Set 10 W,3.38,31.94,107.96,,SOURCE_B
TXN-B-001161-L2322,TXN-B-001161,PRD-8225,PC-AUR0131,3004969246803,AURORA Ruler Set 60 CM,Ruler Set 60 CM,5.38,15.08,81.13,,SOURCE_B
TXN-B-001162-L2324,TXN-B-001162,PRD-8045,PC-AUR0047,3006164156208,AURORA Tape Dispenser 45 CM,Tape Dispenser 45 CM,3.71,2.08,7.72,,SOURCE_B
TXN-B-001163-L2326,TXN-B-001163,PRD-8629,PC-ZEN0061,3006170362907,ZENITH Battery Pack 200 G,Battery Pack 200 G,2.89,64.09,185.22,,SOURCE_B
TXN-B-001164-L2328,TXN-B-001164,PRD-8853,PC-ZEN0052,3005312256500,ZENITH Power Adapter 20 W,Power Adapter 20 W,4.14,45.35,187.75,,SOURCE_B
TXN-B-001165-L2330,TXN-B-001165,PRD-8514,PC-NEX0138,3001028130103,NEXUS Scissors 500 MG,Scissors 500 MG,5.6,96.35,539.56,,SOURCE_B
TXN-B-001166-L2332,TXN-B-001166,PRD-8291,PC-ZEN0109,3003929224608,ZENITH Storage Container 20 W,Storage Container 20 W,6.57,89.13,585.58,,SOURCE_B
TXN-B-001167-L2334,TXN-B-001167,PRD-8681,PC-NEX0117,3007373516609,NEXUS Can Opener 5 W,Can Opener 5 W,8.9,60.46,538.09,,SOURCE_B
TXN-B-001168-L2336,TXN-B-001168,PRD-8963,PC-AUR0002,3005484083102,AURORA All Purpose Cleaner 30 CM,All Purpose Cleaner 30 CM,4.54,44.72,203.03,,SOURCE_B
TXN-B-001169-L2338,TXN-B-001169,PRD-8401,PC-ZEN0010,3009567719803,ZENITH Laundry Detergent 1.5 V,Laundry Detergent 1.5 V,1.83,25.3,46.3,,SOURCE_B
TXN-B-001170-L2340,TXN-B-001170,PRD-8479,PC-ZEN0148,3004152211106,ZENITH Wrench Set 30 CM,Wrench Set 30 CM,1.4,116.97,163.76,,SOURCE_B
TXN-B-001171-L2342,TXN-B-001171,PRD-8016,PC-NEX0060,3004569207204,NEXUS Screen Protector 10 IN,Screen Protector 10 IN,4.23,85.32,360.9,,SOURCE_B
TXN-B-001172-L2344,TXN-B-001172,PRD-8425,PC-NEX0093,3007188568206,NEXUS Hair Gel 10 W,Hair Gel 10 W,4.13,27.25,112.54,,SOURCE_B
TXN-B-001173-L2346,TXN-B-001173,PRD-8044,PC-AUR0071,3001278629501,AURORA Mouse Pad 50 G,Mouse Pad 50 G,9.02,17.32,156.23,,SOURCE_B
TXN-B-001174-L2348,TXN-B-001174,PRD-8360,PC-NEX0144,3002093248601,NEXUS Marker Set 250 ML,Marker Set 250 ML,2.65,40.05,106.13,,SOURCE_B
TXN-B-001175-L2350,TXN-B-001175,PRD-8102,PC-NEX0033,3001703632809,NEXUS Binder Clip Box 45 CM,Binder Clip Box 45 CM,1.82,21.96,39.97,,SOURCE_B
TXN-B-001176-L2352,TXN-B-001176,PRD-8664,PC-AUR0014,3007266291804,AURORA Fabric Softener 250 MG,Fabric Softener 250 MG,9.33,111.99,1044.87,,SOURCE_B
TXN-B-001177-L2354,TXN-B-001177,PRD-8851,PC-AUR0053,3004506340407,AURORA Power Adapter 1 L,Power Adapter 1 L,1.74,43.8,76.21,,SOURCE_B
TXN-B-001178-L2356,TXN-B-001178,PRD-8327,PC-ZEN0046,3005913616000,ZENITH Tape Dispenser 250 ML,Tape Dispenser 250 ML,8.98,27.78,249.46,,SOURCE_B
TXN-B-001179-L2358,TXN-B-001179,PRD-8293,PC-NEX0072,3006147741407,NEXUS Mouse Pad 100 G,Mouse Pad 100 G,5.43,43.98,238.81,,SOURCE_B
TXN-B-001180-L2360,TXN-B-001180,PRD-8326,PC-AUR0041,3002754068708,AURORA File Folder Pack 9 V,File Folder Pack 9 V,3.53,59.18,208.91,,SOURCE_B
TXN-B-001181-L2362,TXN-B-001181,PRD-8335,PC-ZEN0136,3005670196005,ZENITH Scissors 3 V,Scissors 3 V,7.41,71.22,527.74,,SOURCE_B
TXN-B-001182-L2364,TXN-B-001182,PRD-8248,PC-NEX0120,3009273069100,NEXUS Peeler 30 CM,Peeler 30 CM,8.12,95.85,778.3,,SOURCE_B
TXN-B-001183-L2366,TXN-B-001183,PRD-8733,PC-ZEN0028,3003536085708,ZENITH Highlighter Set 500 ML,Highlighter Set 500 ML,9.74,113.36,1104.13,,SOURCE_B
TXN-B-001184-L2368,TXN-B-001184,PRD-8969,PC-AUR0086,3002289537809,AURORA Deodorant 500 G,Deodorant 500 G,6.28,52.31,328.51,,SOURCE_B
TXN-B-001185-L2370,TXN-B-001185,PRD-8564,PC-AUR0128,3009080601104,AURORA Colored Pencil Set 5 W,Colored Pencil Set 5 W,6.66,24.7,164.5,,SOURCE_B
TXN-B-001186-L2372,TXN-B-001186,PRD-8538,PC-NEX0015,3003918887609,NEXUS Fabric Softener 200 G,Fabric Softener 200 G,5.73,47.38,271.49,,SOURCE_B
TXN-B-001187-L2374,TXN-B-001187,PRD-8368,PC-NEX0099,3008918890901,NEXUS Cutting Board 500 ML,Cutting Board 500 ML,3.58,112.85,404.0,,SOURCE_B
TXN-B-001188-L2376,TXN-B-001188,PRD-8860,PC-ZEN0106,3007973584404,ZENITH Spatula Set 1 KG,Spatula Set 1 KG,3.12,23.7,73.94,,SOURCE_B
TXN-B-001189-L2378,TXN-B-001189,PRD-8166,PC-ZEN0085,3009343992406,ZENITH Deodorant 200 G,Deodorant 200 G,8.52,86.39,736.04,,SOURCE_B
TXN-B-001190-L2380,TXN-B-001190,PRD-8564,PC-AUR0140,3002965896909,AURORA Eraser Pack 2000 MAH,Eraser Pack 2000 MAH,8.36,111.85,935.07,,SOURCE_B
TXN-B-001191-L2382,TXN-B-001191,PRD-8546,PC-ZEN0136,3005780282001,ZENITH Scissors 3 V,Scissors 3 V,1.42,71.22,101.13,,SOURCE_B
TXN-B-001192-L2384,TXN-B-001192,PRD-8091,PC-AUR0107,3006335553003,AURORA Spatula Set 9 V,Spatula Set 9 V,2.59,5.81,15.05,,SOURCE_B
TXN-B-001193-L2386,TXN-B-001193,PRD-8181,PC-ZEN0052,3009372060701,ZENITH Power Adapter 20 W,Power Adapter 20 W,7.75,45.35,351.46,,SOURCE_B
TXN-B-001194-L2388,TXN-B-001194,PRD-8446,PC-ZEN0013,3005138218805,ZENITH Fabric Softener 1 L,Fabric Softener 1 L,7.38,9.65,71.22,,SOURCE_B
TXN-B-001195-L2390,TXN-B-001195,PRD-8302,PC-ZEN0115,3004821456500,ZENITH Can Opener 2000 MAH,Can Opener 2000 MAH,6.83,64.41,439.92,,SOURCE_B
TXN-B-001196-L2392,TXN-B-001196,PRD-8415,PC-NEX0102,3002550837805,NEXUS Mixing Bowl Set 15 W,Mixing Bowl Set 15 W,3.18,58.6,186.35,,SOURCE_B
TXN-B-001197-L2394,TXN-B-001197,PRD-8098,PC-AUR0116,3002218968704,AURORA Can Opener 500 MG,Can Opener 500 MG,3.32,80.59,267.56,,SOURCE_B
TXN-B-001198-L2396,TXN-B-001198,PRD-8712,PC-AUR0110,3006299048904,AURORA Storage Container 5 W,Storage Container 5 W,1.54,44.62,68.71,,SOURCE_B
TXN-B-001199-L2398,TXN-B-001199,PRD-8269,PC-NEX0003,3002232931401,NEXUS All Purpose Cleaner 250 ML,All Purpose Cleaner 250 ML,9.43,116.68,1100.29,,SOURCE_B
TXN-B-001200-L2400,TXN-B-001200,PRD-8081,PC-ZEN0025,3008518268902,ZENITH Ballpoint Pen 1 KG,Ballpoint Pen 1 KG,4.85,37.08,179.84,,SOURCE_B
TXN-B-001201-L2402,TXN-B-001201,PRD-8731,PC-NEX0021,3001133569805,NEXUS Air Freshener 30 CM,Air Freshener 30 CM,6.82,13.9,94.8,,SOURCE_B
TXN-B-001202-L2404,TXN-B-001202,PRD-8080,PC-ZEN0064,3007967755308,ZENITH Charging Dock 15 W,Charging Dock 15 W,1.61,60.18,96.89,,SOURCE_B
TXN-B-001203-L2406,TXN-B-001203,PRD-8137,PC-AUR0089,3003512305202,AURORA Face Cream 500 ML,Face Cream 500 ML,2.5,50.06,125.15,,SOURCE_B
TXN-B-001204-L2408,TXN-B-001204,PRD-8156,PC-NEX0018,3006208674804,NEXUS Surface Wipes 500 MG,Surface Wipes 500 MG,7.04,39.31,276.74,,SOURCE_B
TXN-B-001205-L2410,TXN-B-001205,PRD-8584,PC-AUR0056,3004605219109,AURORA Phone Case 20 W,Phone Case 20 W,7.05,16.68,117.59,,SOURCE_B
TXN-B-001206-L2412,TXN-B-001206,PRD-8627,PC-ZEN0031,3007725751900,ZENITH Binder Clip Box 3 V,Binder Clip Box 3 V,7.82,57.71,451.29,,SOURCE_B
TXN-B-001207-L2414,TXN-B-001207,PRD-8115,PC-NEX0051,3006516118007,NEXUS USB Cable 500 MG,USB Cable 500 MG,3.51,94.26,330.85,,SOURCE_B
TXN-B-001208-L2416,TXN-B-001208,PRD-8934,PC-ZEN0103,3001238050406,ZENITH Measuring Cup 10000 MAH,Measuring Cup 10000 MAH,9.69,7.51,72.77,,SOURCE_B
TXN-B-001209-L2418,TXN-B-001209,PRD-8720,PC-AUR0005,3004244414804,AURORA Glass Spray 500 G,Glass Spray 500 G,1.7,111.21,189.06,,SOURCE_B
TXN-B-001210-L2420,TXN-B-001210,PRD-8800,PC-NEX0045,3008862783304,NEXUS Whiteboard Marker 45 CM,Whiteboard Marker 45 CM,4.1,29.55,121.15,,SOURCE_B
TXN-B-001211-L2422,TXN-B-001211,PRD-8665,PC-AUR0098,3004188977809,AURORA Cutting Board 10 IN,Cutting Board 10 IN,8.53,17.09,145.78,,SOURCE_B
TXN-B-001212-L2424,TXN-B-001212,PRD-8461,PC-NEX0018,3006191211703,NEXUS Surface Wipes 500 MG,Surface Wipes 500 MG,2.73,39.31,107.32,,SOURCE_B
TXN-B-001213-L2426,TXN-B-001213,PRD-8802,PC-ZEN0121,3006796775204,ZENITH Notebook 1 L,Notebook 1 L,4.14,21.42,88.68,,SOURCE_B
TXN-B-001214-L2428,TXN-B-001214,PRD-8390,PC-ZEN0148,3004505988501,ZENITH Wrench Set 30 CM,Wrench Set 30 CM,9.47,116.97,1107.71,,SOURCE_B
TXN-B-001215-L2430,TXN-B-001215,PRD-8454,PC-ZEN0001,3005964061309,ZENITH All Purpose Cleaner 10 IN,All Purpose Cleaner 10 IN,9.01,34.59,311.66,,SOURCE_B
TXN-B-001216-L2432,TXN-B-001216,PRD-8146,PC-ZEN0055,3003732116701,ZENITH Phone Case 250 MG,Phone Case 250 MG,5.14,52.62,270.47,,SOURCE_B
TXN-B-001217-L2434,TXN-B-001217,PRD-8993,PC-AUR0011,3005400187808,AURORA Laundry Detergent 2000 MAH,Laundry Detergent 2000 MAH,6.1,97.97,597.62,,SOURCE_B
TXN-B-001218-L2436,TXN-B-001218,PRD-8743,PC-NEX0003,3003988084205,NEXUS All Purpose Cleaner 250 ML,All Purpose Cleaner 250 ML,1.1,116.68,128.35,,SOURCE_B
TXN-B-001219-L2438,TXN-B-001219,PRD-8626,PC-NEX0117,3009176405104,NEXUS Can Opener 5 W,Can Opener 5 W,2.25,60.46,136.03,,SOURCE_B
TXN-B-001220-L2440,TXN-B-001220,PRD-8784,PC-NEX0036,3001764308408,NEXUS Stapler 1.5 L,Stapler 1.5 L,3.62,113.16,409.64,,SOURCE_B
TXN-B-001221-L2442,TXN-B-001221,PRD-8946,PC-AUR0149,3001947966609,AURORA Wrench Set 45 CM,Wrench Set 45 CM,7.99,29.28,233.95,,SOURCE_B
TXN-B-001222-L2444,TXN-B-001222,PRD-8634,PC-NEX0138,3005842886604,NEXUS Scissors 500 MG,Scissors 500 MG,9.6,96.35,924.96,,SOURCE_B
TXN-B-001223-L2446,TXN-B-001223,PRD-8384,PC-NEX0024,3006122458504,NEXUS Floor Polish 100 MG,Floor Polish 100 MG,6.45,75.71,488.33,,SOURCE_B
TXN-B-001224-L2448,TXN-B-001224,PRD-8630,PC-NEX0141,3005024092908,NEXUS Eraser Pack 3 V,Eraser Pack 3 V,1.32,34.77,45.9,,SOURCE_B
TXN-B-001225-L2450,TXN-B-001225,PRD-8975,PC-NEX0084,3002747053704,NEXUS Toothpaste 15 W,Toothpaste 15 W,2.09,33.06,69.1,,SOURCE_B
TXN-B-001226-L2452,TXN-B-001226,PRD-8753,PC-AUR0020,3003127768805,AURORA Air Freshener 200 G,Air Freshener 200 G,3.88,104.22,404.37,,SOURCE_B
TXN-B-001227-L2454,TXN-B-001227,PRD-8027,PC-NEX0108,3003038959408,NEXUS Spatula Set 500 MG,Spatula Set 500 MG,9.67,103.62,1002.01,,SOURCE_B
TXN-B-001228-L2456,TXN-B-001228,PRD-8848,PC-ZEN0079,3006597279703,ZENITH Body Wash 200 G,Body Wash 200 G,4.64,74.3,344.75,,SOURCE_B
TXN-B-001229-L2458,TXN-B-001229,PRD-8760,PC-NEX0003,3007312708102,NEXUS All Purpose Cleaner 250 ML,All Purpose Cleaner 250 ML,6.64,116.68,774.76,,SOURCE_B
TXN-B-001230-L2460,TXN-B-001230,PRD-8872,PC-AUR0011,3006034944805,AURORA Laundry Detergent 2000 MAH,Laundry Detergent 2000 MAH,1.75,97.97,171.45,,SOURCE_B
TXN-B-001231-L2462,TXN-B-001231,PRD-8298,PC-ZEN0130,3007341480000,ZENITH Ruler Set 45 CM,Ruler Set 45 CM,2.51,90.87,228.08,,SOURCE_B
TXN-B-001232-L2464,TXN-B-001232,PRD-8014,PC-AUR0110,3003236905108,AURORA Storage Container 5 W,Storage Container 5 W,5.56,44.62,248.09,,SOURCE_B
TXN-B-001233-L2466,TXN-B-001233,PRD-8885,PC-ZEN0070,3008173869308,ZENITH Mouse Pad 200 G,Mouse Pad 200 G,7.47,113.79,850.01,,SOURCE_B
TXN-B-001234-L2468,TXN-B-001234,PRD-8977,PC-AUR0047,3006798744901,AURORA Tape Dispenser 45 CM,Tape Dispenser 45 CM,5.81,2.08,12.08,,SOURCE_B
TXN-B-001235-L2470,TXN-B-001235,PRD-8977,PC-AUR0062,3007381072807,AURORA Battery Pack 2000 MAH,Battery Pack 2000 MAH,7.74,70.05,542.19,,SOURCE_B
TXN-B-001236-L2472,TXN-B-001236,PRD-8765,PC-AUR0119,3002689561107,AURORA Peeler 100 MG,Peeler 100 MG,4.06,13.3,54.0,,SOURCE_B
TXN-B-001237-L2474,TXN-B-001237,PRD-8781,PC-ZEN0106,3008278577306,ZENITH Spatula Set 1 KG,Spatula Set 1 KG,3.37,23.7,79.87,,SOURCE_B
TXN-B-001238-L2476,TXN-B-001238,PRD-8458,PC-ZEN0040,3006037559501,ZENITH File Folder Pack 750 ML,File Folder Pack 750 ML,7.94,112.35,892.06,,SOURCE_B
TXN-B-001239-L2478,TXN-B-001239,PRD-8233,PC-NEX0093,3005002586702,NEXUS Hair Gel 10 W,Hair Gel 10 W,7.99,27.25,217.73,,SOURCE_B
TXN-B-001240-L2480,TXN-B-001240,PRD-8839,PC-AUR0140,3008827873101,AURORA Eraser Pack 2000 MAH,Eraser Pack 2000 MAH,1.52,111.85,170.01,,SOURCE_B
TXN-B-001241-L2482,TXN-B-001241,PRD-7423,PC-ALT7473,4008081114209,AURORA Highlighter Set 9 V,Highlighter Set 9 V,1.43,26.14,37.38,,SOURCE_B
TXN-B-001242-L2484,TXN-B-001242,PRD-7416,PC-ALT9656,4002124885903,AURORA Eraser Pack 2000 MAH,Eraser Pack 2000 MAH,7.18,111.85,803.08,,SOURCE_B
TXN-B-001243-L2486,TXN-B-001243,PRD-7817,PC-ALT9239,4002663851001,ZENITH Body Wash 200 G,Body Wash 200 G,9.32,74.3,692.48,,SOURCE_B
TXN-B-001244-L2488,TXN-B-001244,PRD-7680,PC-ALT6354,4005857489905,AURORA Stapler 10 W,Stapler 10 W,1.96,17.34,33.99,,SOURCE_B
TXN-B-001245-L2490,TXN-B-001245,PRD-7383,PC-ALT5011,4003559683300,ZENITH Shampoo 200 G,Shampoo 200 G,8.5,12.26,104.21,,SOURCE_B
