transaction_id,branch_id,employee_id,transaction_date,transaction_type,total_amount,source
TXN-A-000634,BR-008,EMP-0007,2026-02-19,SALE,12.58,SOURCE_A
TXN-A-000635,BR-009,EMP-0021,2026-01-19,SALE,381.67,SOURCE_A
TXN-A-000636,BR-007,EMP-0008,2026-01-05,SALE,139.5,SOURCE_A
TXN-A-000637,BR-008,EMP-0005,2026-04-13,SALE,611.49,SOURCE_A
TXN-A-000638,BR-002,EMP-0029,2026-04-02,SALE,259.82,SOURCE_A
TXN-A-000639,BR-007,EMP-0014,2026-02-03,SALE,246.53,SOURCE_A
TXN-A-000640,BR-006,EMP-0023,2026-01-07,SALE,56.44,SOURCE_A
TXN-A-000641,BR-002,EMP-0032,2026-04-24,SALE,110.74,SOURCE_A
TXN-A-000642,BR-003,EMP-0007,2026-01-17,SALE,717.84,SOURCE_A
TXN-A-000643,BR-010,EMP-0025,2026-02-05,SALE,231.01,SOURCE_A
TXN-A-000644,BR-004,EMP-0004,2026-02-07,SALE,859.87,SOURCE_A
TXN-A-000645,BR-007,EMP-0012,2026-03-26,SALE,956.36,SOURCE_A
TXN-A-000646,BR-008,EMP-0029,2026-04-17,SALE,425.1,SOURCE_A
TXN-A-000647,BR-010,EMP-0008,2026-03-22,SALE,85.88,SOURCE_A
TXN-A-000648,BR-007,EMP-0022,2026-02-21,SALE,1002.91,SOURCE_A
TXN-A-000649,BR-007,EMP-0013,2026-01-24,SALE,466.7,SOURCE_A
TXN-A-000650,BR-003,EMP-0010,2026-04-18,SALE,1017.64,SOURCE_A
TXN-A-000651,BR-008,EMP-0003,2026-04-11,SALE,551.14,SOURCE_A
TXN-A-000652,BR-008,EMP-0021,2026-02-09,SALE,38.87,SOURCE_A
TXN-A-000653,BR-010,EMP-0010,2026-04-08,SALE,683.49,SOURCE_A
TXN-A-000654,BR-009,EMP-0017,2026-01-16,SALE,844.18,SOURCE_A
TXN-A-000655,BR-005,EMP-0012,2026-02-17,SALE,306.27,SOURCE_A
TXN-A-000656,BR-005,EMP-0009,2026-03-17,SALE,322.24,SOURCE_A
TXN-A-000657,BR-010,EMP-0021,2026-03-27,SALE,256.26,SOURCE_A
TXN-A-000658,BR-004,EMP-0001,2026-01-06,SALE,421.47,SOURCE_A
TXN-A-000659,BR-003,EMP-0009,2026-03-06,SALE,1002.91,SOURCE_A
TXN-A-000660,BR-001,EMP-0010,2026-02-22,SALE,174.89,SOURCE_A
TXN-A-000661,BR-010,EMP-0016,2026-02-10,SALE,802.86,SOURCE_A
TXN-A-000662,BR-001,EMP-0014,2026-04-27,SALE,232.83,SOURCE_A
TXN-A-000663,BR-008,EMP-0016,2026-03-15,SALE,601.8,SOURCE_A
TXN-A-000664,BR-004,EMP-0011,2026-03-17,SALE,211.31,SOURCE_A
TXN-A-000665,BR-003,EMP-0015,2026-01-09,SALE,84.59,SOURCE_A
TXN-A-000666,BR-008,EMP-0005,2026-01-25,SALE,75.17,SOURCE_A
TXN-A-000667,BR-007,EMP-0012,2026-04-15,SALE,55.41,SOURCE_A
TXN-A-000668,BR-008,EMP-0027,2026-03-11,SALE,48.14,SOURCE_A
TXN-A-000669,BR-005,EMP-0017,2026-03-13,SALE,102.66,SOURCE_A
TXN-A-000670,BR-003,EMP-0027,2026-02-09,SALE,105.67,SOURCE_A
TXN-A-000671,BR-005,EMP-0011,2026-01-15,SALE,201.85,SOURCE_A
TXN-A-000672,BR-003,EMP-0015,2026-01-09,SALE,54.64,SOURCE_A
TXN-A-000673,BR-005,EMP-0015,2026-01-10,SALE,130.52,SOURCE_A
TXN-A-000674,BR-007,EMP-0026,2026-01-21,SALE,200.67,SOURCE_A
TXN-A-000675,BR-009,EMP-0019,2026-02-16,SALE,44.96,SOURCE_A
TXN-A-000676,BR-003,EMP-0003,2026-03-25,SALE,653.84,SOURCE_A
TXN-A-000677,BR-009,EMP-0004,2026-01-12,SALE,199.87,SOURCE_A
TXN-A-000678,BR-004,EMP-0019,2026-04-15,SALE,413.8,SOURCE_A
TXN-A-000679,BR-005,EMP-0025,2026-04-12,SALE,625.19,SOURCE_A
TXN-A-000680,BR-002,EMP-0026,2026-01-20,SALE,83.05,SOURCE_A
TXN-A-000681,BR-001,EMP-0008,2026-03-16,SALE,290.95,SOURCE_A
TXN-A-000682,BR-009,EMP-0029,2026-02-24,SALE,58.49,SOURCE_A
TXN-A-000683,BR-003,EMP-0016,2026-02-15,SALE,80.59,SOURCE_A
TXN-A-000684,BR-010,EMP-0004,2026-02-25,SALE,31.37,SOURCE_A
TXN-A-000685,BR-009,EMP-0023,2026-04-28,SALE,186.23,SOURCE_A
TXN-A-000686,BR-004,EMP-0011,2026-02-08,SALE,385.84,SOURCE_A
TXN-A-000687,BR-009,EMP-0005,2026-04-25,SALE,175.36,SOURCE_A
TXN-A-000688,BR-001,EMP-0018,2026-03-20,SALE,132.31,SOURCE_A
TXN-A-000689,BR-004,EMP-0028,2026-04-03,SALE,36.6,SOURCE_A
TXN-A-000690,BR-008,EMP-0008,2026-02-13,SALE,222.78,SOURCE_A
TXN-A-000691,BR-010,EMP-0031,2026-02-27,SALE,48.99,SOURCE_A
TXN-A-000692,BR-008,EMP-0009,2026-03-07,SALE,66.26,SOURCE_A
TXN-A-000693,BR-004,EMP-0002,2026-02-07,SALE,344.05,SOURCE_A
TXN-A-000694,BR-001,EMP-0004,2026-02-14,SALE,360.6,SOURCE_A
TXN-A-000695,BR-002,EMP-0013,2026-01-26,SALE,593.82,SOURCE_A
TXN-A-000696,BR-007,EMP-0011,2026-02-07,SALE,83.21,SOURCE_A
TXN-A-000697,BR-004,EMP-0012,2026-03-09,SALE,133.94,SOURCE_A
TXN-A-000698,BR-003,EMP-0006,2026-04-10,SALE,88.97,SOURCE_A
TXN-A-000699,BR-004,EMP-0020,2026-04-19,SALE,127.88,SOURCE_A
TXN-A-000700,BR-004,EMP-0032,2026-04-16,SALE,17.1,SOURCE_A
TXN-A-000701,BR-009,EMP-0030,2026-01-11,SALE,327.1,SOURCE_A
TXN-A-000702,BR-004,EMP-0008,2026-02-26,SALE,678.26,SOURCE_A
TXN-A-000703,BR-002,EMP-0023,2026-01-14,SALE,368.58,SOURCE_A
TXN-A-000704,BR-003,EMP-0002,2026-02-02,SALE,47.01,SOURCE_A
TXN-A-000705,BR-009,EMP-0010,2026-04-17,SALE,424.6,SOURCE_A
TXN-A-000706,BR-002,EMP-0031,2026-02-21,SALE,78.79,SOURCE_A
TXN-A-000707,BR-007,EMP-0014,2026-02-16,SALE,378.55,SOURCE_A
TXN-A-000708,BR-004,EMP-0018,2026-01-17,SALE,131.2,SOURCE_A
TXN-A-000709,BR-001,EMP-0009,2026-03-24,SALE,200.84,SOURCE_A
TXN-A-000710,BR-003,EMP-0016,2026-02-14,SALE,579.44,SOURCE_A
TXN-A-000711,BR-003,EMP-0006,2026-01-09,SALE,545.19,SOURCE_A
TXN-A-000712,BR-010,EMP-0023,2026-04-17,SALE,533.88,SOURCE_A
TXN-A-000713,BR-003,EMP-0016,2026-01-27,SALE,317.38,SOURCE_A
TXN-A-000714,BR-008,EMP-0025,2026-01-15,SALE,269.4,SOURCE_A
TXN-A-000715,BR-010,EMP-0027,2026-03-03,SALE,397.27,SOURCE_A
TXN-A-000716,BR-007,EMP-0008,2026-01-05,SALE,485.67,SOURCE_A
TXN-A-000717,BR-006,EMP-0004,2026-01-11,SALE,30.29,SOURCE_A
TXN-A-000718,BR-002,EMP-0005,2026-04-09,SALE,998.95,SOURCE_A
TXN-A-000719,BR-005,EMP-0025,2026-02-10,SALE,93.66,SOURCE_A
TXN-A-000720,BR-002,EMP-0021,2026-02-09,SALE,567.81,SOURCE_A
TXN-A-000721,BR-004,EMP-0001,2026-03-18,SALE,332.08,SOURCE_A
TXN-A-000722,BR-002,EMP-0028,2026-02-05,SALE,366.72,SOURCE_A
TXN-A-000723,BR-005,EMP-0009,2026-02-28,SALE,26.05,SOURCE_A
TXN-A-000724,BR-007,EMP-0021,2026-04-22,SALE,153.06,SOURCE_A
TXN-A-000725,BR-008,EMP-0023,2026-02-24,SALE,429.9,SOURCE_A
TXN-A-000726,BR-009,EMP-0005,2026-04-28,SALE,396.24,SOURCE_A
TXN-A-000727,BR-005,EMP-0020,2026-03-12,SALE,142.64,SOURCE_A
TXN-A-000728,BR-010,EMP-0031,2026-01-01,SALE,93.31,SOURCE_A
TXN-A-000729,BR-010,EMP-0017,2026-02-23,SALE,153.8,SOURCE_A
TXN-A-000730,BR-004,EMP-0012,2026-04-17,SALE,321.0,SOURCE_A
TXN-A-000731,BR-008,EMP-0026,2026-04-01,SALE,147.04,SOURCE_A
TXN-A-000732,BR-002,EMP-0029,2026-04-16,SALE,710.12,SOURCE_A
TXN-A-000733,BR-007,EMP-0001,2026-02-06,SALE,24.0,SOURCE_A
TXN-A-000734,BR-008,EMP-0032,2026-02-12,SALE,635.5,SOURCE_A
TXN-A-000735,BR-004,EMP-0019,2026-04-15,SALE,670.54,SOURCE_A
TXN-A-000736,BR-001,EMP-0020,2026-02-01,SALE,721.11,SOURCE_A
TXN-A-000737,BR-004,EMP-0002,2026-04-28,SALE,379.24,SOURCE_A
TXN-A-000738,BR-007,EMP-0014,2026-02-07,SALE,555.52,SOURCE_A
TXN-A-000739,BR-003,EMP-0008,2026-04-16,SALE,294.03,SOURCE_A
TXN-A-000740,BR-010,EMP-0022,2026-02-23,SALE,121.22,SOURCE_A
TXN-A-000741,BR-010,EMP-0031,2026-03-06,SALE,4.89,SOURCE_A
TXN-A-000742,BR-004,EMP-0008,2026-01-07,SALE,187.55,SOURCE_A
TXN-A-000743,BR-002,EMP-0016,2026-04-27,SALE,176.5,SOURCE_A
TXN-A-000744,BR-003,EMP-0011,2026-02-03,SALE,247.3,SOURCE_A
TXN-A-000745,BR-007,EMP-0019,2026-01-03,SALE,389.51,SOURCE_A
TXN-A-000746,BR-003,EMP-0005,2026-04-26,SALE,251.61,SOURCE_A
TXN-A-000747,BR-004,EMP-0012,2026-01-17,SALE,61.28,SOURCE_A
TXN-A-000748,BR-004,EMP-0023,2026-03-16,SALE,438.26,SOURCE_A
TXN-A-000749,BR-006,EMP-0021,2026-04-03,SALE,363.73,SOURCE_A
TXN-A-000750,BR-010,EMP-0029,2026-04-13,SALE,157.67,SOURCE_A
TXN-A-000751,BR-003,EMP-0027,2026-01-01,SALE,204.33,SOURCE_A
TXN-A-000752,BR-004,EMP-0005,2026-02-22,SALE,363.89,SOURCE_A
TXN-A-000753,BR-006,EMP-0023,2026-02-09,SALE,213.23,SOURCE_A
TXN-A-000754,BR-005,EMP-0002,2026-03-16,SALE,722.1,SOURCE_A
TXN-A-000755,BR-001,EMP-0016,2026-01-21,SALE,144.41,SOURCE_A
TXN-A-000756,BR-004,EMP-0030,2026-01-16,SALE,120.87,SOURCE_A
TXN-A-000757,BR-008,EMP-0019,2026-04-23,SALE,173.82,SOURCE_A
TXN-A-000758,BR-002,EMP-0011,2026-01-20,SALE,167.63,SOURCE_A
TXN-A-000759,BR-007,EMP-0017,2026-01-24,SALE,78.16,SOURCE_A
TXN-A-000760,BR-003,EMP-0007,2026-02-04,SALE,293.18,SOURCE_A
TXN-A-000761,BR-010,EMP-0019,2026-02-02,SALE,413.34,SOURCE_A
TXN-A-000762,BR-006,EMP-0008,2026-04-05,SALE,191.86,SOURCE_A
TXN-A-000763,BR-002,EMP-0021,2026-02-13,SALE,403.11,SOURCE_A
TXN-A-000764,BR-005,EMP-0026,2026-03-26,SALE,11.56,SOURCE_A
TXN-A-000765,BR-003,EMP-0001,2026-03-04,SALE,44.97,SOURCE_A
TXN-A-000766,BR-004,EMP-0030,2026-04-23,SALE,94.21,SOURCE_A
TXN-A-000767,BR-009,EMP-0024,2026-02-01,SALE,154.94,SOURCE_A
TXN-A-000768,BR-002,EMP-0014,2026-03-17,SALE,157.23,SOURCE_A
TXN-A-000769,BR-003,EMP-0015,2026-03-09,SALE,162.28,SOURCE_A
TXN-A-000770,BR-001,EMP-0015,2026-04-05,SALE,298.18,SOURCE_A
TXN-A-000771,BR-001,EMP-0026,2026-02-14,SALE,58.57,SOURCE_A
TXN-A-000772,BR-005,EMP-0005,2026-02-07,SALE,137.89,SOURCE_A
TXN-A-000773,BR-010,EMP-0024,2026-03-27,SALE,882.35,SOURCE_A
TXN-A-000774,BR-003,EMP-0005,2026-04-10,SALE,108.55,SOURCE_A
TXN-A-000775,BR-005,EMP-0024,2026-04-09,SALE,714.83,SOURCE_A
TXN-A-000776,BR-002,EMP-0028,2026-03-17,SALE,247.62,SOURCE_A
TXN-A-000777,BR-006,EMP-0017,2026-04-24,SALE,391.91,SOURCE_A
TXN-A-000778,BR-010,EMP-0018,2026-02-27,SALE,907.62,SOURCE_A
TXN-A-000779,BR-001,EMP-0001,2026-03-09,SALE,34.92,SOURCE_A
TXN-A-000780,BR-005,EMP-0032,2026-03-20,SALE,579.98,SOURCE_A
TXN-A-000781,BR-004,EMP-0031,2026-03-09,SALE,61.67,SOURCE_A
TXN-A-000782,BR-002,EMP-0014,2026-03-17,SALE,65.58,SOURCE_A
TXN-A-000783,BR-002,EMP-0031,2026-03-03,SALE,326.63,SOURCE_A
TXN-A-000784,BR-010,EMP-0023,2026-02-18,SALE,126.79,SOURCE_A
TXN-A-000785,BR-005,EMP-0003,2026-01-17,SALE,199.8,SOURCE_A
TXN-A-000786,BR-008,EMP-0017,2026-03-21,SALE,276.37,SOURCE_A
TXN-A-000787,BR-005,EMP-0017,2026-03-19,SALE,139.18,SOURCE_A
TXN-A-000788,BR-010,EMP-0003,2026-04-21,SALE,363.71,SOURCE_A
TXN-A-000789,BR-007,EMP-0009,2026-02-05,SALE,112.3,SOURCE_A
TXN-A-000790,BR-006,EMP-0028,2026-01-01,SALE,109.28,SOURCE_A
TXN-A-000791,BR-003,EMP-0018,2026-01-14,SALE,113.82,SOURCE_A
TXN-A-000792,BR-003,EMP-0023,2026-03-06,SALE,20.62,SOURCE_A
TXN-A-000793,BR-010,EMP-0006,2026-01-25,SALE,470.74,SOURCE_A
TXN-A-000794,BR-002,EMP-0021,2026-02-27,SALE,195.8,SOURCE_A
TXN-A-000795,BR-009,EMP-0011,2026-01-14,SALE,88.53,SOURCE_A
TXN-A-000796,BR-002,EMP-0017,2026-02-27,SALE,134.18,SOURCE_A
TXN-A-000797,BR-010,EMP-0002,2026-01-19,SALE,988.57,SOURCE_A
TXN-A-000798,BR-010,EMP-0002,2026-02-24,SALE,912.44,SOURCE_A
TXN-A-000799,BR-003,EMP-0014,2026-02-04,SALE,17.06,SOURCE_A
TXN-A-000800,BR-003,EMP-0016,2026-04-06,SALE,247.86,SOURCE_A
TXN-A-000801,BR-004,EMP-0032,2026-04-07,SALE,950.13,SOURCE_A
TXN-A-000802,BR-001,EMP-0029,2026-03-22,SALE,192.27,SOURCE_A
TXN-A-000803,BR-001,EMP-0031,2026-01-10,SALE,93.53,SOURCE_A
TXN-A-000804,BR-006,EMP-0028,2026-03-26,SALE,367.42,SOURCE_A
TXN-A-000805,BR-003,EMP-0006,2026-01-09,SALE,204.61,SOURCE_A
TXN-A-000806,BR-006,EMP-0028,2026-02-13,SALE,83.75,SOURCE_A
TXN-A-000807,BR-002,EMP-0029,2026-03-25,SALE,173.99,SOURCE_A
TXN-A-000808,BR-003,EMP-0022,2026-02-13,SALE,43.82,SOURCE_A
TXN-A-000809,BR-010,EMP-0006,2026-01-24,SALE,128.33,SOURCE_A
TXN-A-000810,BR-005,EMP-0008,2026-03-12,SALE,361.16,SOURCE_A
TXN-A-000811,BR-007,EMP-0006,2026-03-11,SALE,63.16,SOURCE_A
TXN-A-000812,BR-001,EMP-0010,2026-04-23,SALE,119.26,SOURCE_A
TXN-A-000813,BR-007,EMP-0016,2026-01-17,SALE,599.78,SOURCE_A
TXN-A-000814,BR-005,EMP-0023,2026-01-15,SALE,449.42,SOURCE_A
TXN-A-000815,BR-007,EMP-0015,2026-03-17,SALE,37.24,SOURCE_A
TXN-A-000816,BR-008,EMP-0002,2026-01-17,SALE,122.51,SOURCE_A
TXN-A-000817,BR-005,EMP-0029,2026-01-24,SALE,115.8,SOURCE_A
TXN-A-000818,BR-002,EMP-0010,2026-04-23,SALE,186.53,SOURCE_A
TXN-A-000819,BR-010,EMP-0032,2026-01-09,SALE,114.27,SOURCE_A
TXN-A-000820,BR-001,EMP-0008,2026-03-08,SALE,476.49,SOURCE_A
TXN-A-000821,BR-007,EMP-0025,2026-04-24,SALE,259.42,SOURCE_A
TXN-A-000822,BR-002,EMP-0029,2026-03-17,SALE,384.57,SOURCE_A
TXN-A-000823,BR-002,EMP-0011,2026-01-08,SALE,108.74,SOURCE_A
TXN-A-000824,BR-007,EMP-0027,2026-01-13,SALE,436.85,SOURCE_A
TXN-A-000825,BR-007,EMP-0016,2026-02-15,SALE,112.95,SOURCE_A
TXN-A-000826,BR-004,EMP-0020,2026-03-23,SALE,160.75,SOURCE_A
TXN-A-000827,BR-001,EMP-0014,2026-02-15,SALE,355.19,SOURCE_A
TXN-A-000828,BR-002,EMP-0022,2026-04-27,SALE,834.05,SOURCE_A
TXN-A-000829,BR-010,EMP-0026,2026-01-06,SALE,260.37,SOURCE_A
TXN-A-000830,BR-006,EMP-0003,2026-02-16,SALE,220.92,SOURCE_A
TXN-A-000831,BR-009,EMP-0006,2026-04-23,SALE,81.77,SOURCE_A
TXN-A-000832,BR-001,EMP-0008,2026-01-18,SALE,440.75,SOURCE_A
TXN-A-000833,BR-004,EMP-0002,2026-03-19,SALE,462.05,SOURCE_A
TXN-A-000834,BR-004,EMP-0008,2026-02-13,SALE,191.97,SOURCE_A
TXN-A-000835,BR-004,EMP-0009,2026-02-03,SALE,1056.42,SOURCE_A
TXN-A-000836,BR-006,EMP-0003,2026-02-25,SALE,199.74,SOURCE_A
TXN-A-000837,BR-010,EMP-0029,2026-04-05,SALE,247.84,SOURCE_A
TXN-A-000838,BR-005,EMP-0029,2026-03-02,SALE,337.62,SOURCE_A
TXN-A-000839,BR-002,EMP-0008,2026-02-20,SALE,188.32,SOURCE_A
TXN-A-000840,BR-004,EMP-0003,2026-01-10,SALE,694.32,SOURCE_A
TXN-A-000841,BR-006,EMP-0012,2026-04-26,SALE,52.06,SOURCE_A
TXN-A-000842,BR-001,EMP-0013,2026-03-20,SALE,80.3,SOURCE_A
TXN-A-000843,BR-008,EMP-0010,2026-02-05,SALE,526.22,SOURCE_A
TXN-A-000844,BR-009,EMP-0015,2026-03-06,SALE,282.76,SOURCE_A
TXN-A-000845,BR-005,EMP-0003,2026-04-24,SALE,31.81,SOURCE_A
TXN-A-000846,BR-001,EMP-0011,2026-01-07,SALE,46.98,SOURCE_A
TXN-A-000847,BR-010,EMP-0012,2026-02-07,SALE,36.83,SOURCE_A
TXN-A-000848,BR-007,EMP-0013,2026-02-17,SALE,5.97,SOURCE_A
TXN-A-000849,BR-005,EMP-0002,2026-01-01,SALE,118.34,SOURCE_A
TXN-A-000850,BR-006,EMP-0022,2026-04-04,SALE,441.34,SOURCE_A
TXN-A-000851,BR-006,EMP-0013,2026-04-13,SALE,74.6,SOURCE_A
TXN-A-000852,BR-010,EMP-0005,2026-03-15,SALE,71.0,SOURCE_A
TXN-A-000853,BR-010,EMP-0027,2026-04-03,SALE,609.57,SOURCE_A
TXN-A-000854,BR-008,EMP-0001,2026-03-07,SALE,305.21,SOURCE_A
TXN-A-000855,BR-008,EMP-0028,2026-01-15,SALE,72.44,SOURCE_A
TXN-A-000856,BR-004,EMP-0016,2026-02-06,SALE,10.61,SOURCE_A
TXN-A-000857,BR-002,EMP-0021,2026-04-10,SALE,62.01,SOURCE_A
TXN-A-000858,BR-001,EMP-0016,2026-03-05,SALE,1033.09,SOURCE_A
TXN-A-000859,BR-002,EMP-0015,2026-02-01,SALE,993.51,SOURCE_A
TXN-A-000860,BR-008,EMP-0008,2026-02-10,SALE,654.32,SOURCE_A
TXN-A-000861,BR-002,EMP-0014,2026-04-27,SALE,267.26,SOURCE_A
TXN-A-000862,BR-005,EMP-0029,2026-01-28,SALE,143.38,SOURCE_A
TXN-A-000863,BR-004,EMP-0010,2026-03-12,SALE,130.45,SOURCE_A
TXN-A-000864,BR-009,EMP-0016,2026-01-27,SALE,193.8,SOURCE_A
TXN-A-000865,BR-010,EMP-0024,2026-03-16,SALE,145.34,SOURCE_A
TXN-A-000866,BR-007,EMP-0003,2026-03-06,SALE,749.57,SOURCE_A
TXN-A-000867,BR-010,EMP-0025,2026-04-08,SALE,402.33,SOURCE_A
TXN-A-000868,BR-003,EMP-0024,2026-04-22,SALE,161.47,SOURCE_A
TXN-A-000869,BR-008,EMP-0008,2026-04-01,SALE,105.23,SOURCE_A
TXN-A-000870,BR-006,EMP-0005,2026-04-05,SALE,325.93,SOURCE_A
TXN-A-000871,BR-004,EMP-0007,2026-01-17,SALE,48.23,SOURCE_A
TXN-A-000872,BR-009,EMP-0023,2026-02-03,SALE,540.31,SOURCE_A
TXN-A-000873,BR-010,EMP-0015,2026-01-28,SALE,646.24,SOURCE_A
TXN-A-000874,BR-001,EMP-0003,2026-04-18,SALE,134.93,SOURCE_A
TXN-A-000875,BR-001,EMP-0013,2026-04-02,SALE,343.31,SOURCE_A
TXN-A-000876,BR-002,EMP-0007,2026-03-07,SALE,88.53,SOURCE_A
TXN-A-000877,BR-006,EMP-0025,2026-01-20,SALE,842.35,SOURCE_A
TXN-A-000878,BR-006,EMP-0031,2026-01-21,SALE,539.73,SOURCE_A
TXN-A-000879,BR-008,EMP-0022,2026-02-19,SALE,312.87,SOURCE_A
TXN-A-000880,BR-004,EMP-0019,2026-04-28,SALE,73.7,SOURCE_A
TXN-A-000881,BR-004,EMP-0029,2026-01-15,SALE,259.97,SOURCE_A
TXN-A-000882,BR-002,EMP-0015,2026-02-04,SALE,761.91,SOURCE_A
TXN-A-000883,BR-010,EMP-0023,2026-03-09,SALE,196.61,SOURCE_A
TXN-A-000884,BR-007,EMP-0032,2026-04-07,SALE,653.98,SOURCE_A
TXN-A-000885,BR-010,EMP-0029,2026-02-17,SALE,202.4,SOURCE_A
TXN-A-000886,BR-002,EMP-0020,2026-03-12,SALE,432.76,SOURCE_A
TXN-A-000887,BR-004,EMP-0017,2026-02-22,SALE,488.04,SOURCE_A
TXN-A-000888,BR-002,EMP-0012,2026-02-22,SALE,312.15,SOURCE_A
TXN-A-000889,BR-001,EMP-0010,2026-02-23,SALE,279.52,SOURCE_A
TXN-A-000890,BR-004,EMP-0024,2026-03-22,SALE,391.26,SOURCE_A
TXN-A-000891,BR-004,EMP-0006,2026-04-11,SALE,88.62,SOURCE_A
TXN-A-000892,BR-003,EMP-0021,2026-01-13,SALE,79.92,SOURCE_A
TXN-A-000893,BR-010,EMP-0005,2026-01-12,SALE,566.71,SOURCE_A
TXN-A-000894,BR-007,EMP-0031,2026-03-15,SALE,433.06,SOURCE_A
TXN-A-000895,BR-005,EMP-0018,2026-02-06,SALE,649.07,SOURCE_A
TXN-A-000896,BR-001,EMP-0032,2026-04-21,SALE,87.97,SOURCE_A
TXN-A-000897,BR-010,EMP-0030,2026-04-01,SALE,643.11,SOURCE_A
TXN-A-000898,BR-009,EMP-0025,2026-04-01,SALE,82.14,SOURCE_A
TXN-A-000899,BR-005,EMP-0013,2026-02-21,SALE,27.21,SOURCE_A
TXN-A-000900,BR-009,EMP-0013,2026-02-07,SALE,368.94,SOURCE_A
TXN-A-000901,BR-006,EMP-0003,2026-04-28,SALE,109.33,SOURCE_A
TXN-A-000902,BR-001,EMP-0017,2026-02-05,SALE,523.2,SOURCE_A
TXN-A-000903,BR-007,EMP-0023,2026-01-28,SALE,230.14,SOURCE_A
TXN-A-000904,BR-002,EMP-0012,2026-02-01,SALE,123.97,SOURCE_A
TXN-A-000905,BR-005,EMP-0011,2026-01-21,SALE,367.27,SOURCE_A
TXN-A-000906,BR-009,EMP-0024,2026-01-10,SALE,732.84,SOURCE_A
TXN-A-000907,BR-008,EMP-0020,2026-04-14,SALE,168.02,SOURCE_A
TXN-A-000908,BR-007,EMP-0027,2026-02-14,SALE,905.31,SOURCE_A
TXN-A-000909,BR-008,EMP-0010,2026-02-06,SALE,431.28,SOURCE_A
TXN-A-000910,BR-008,EMP-0001,2026-04-10,SALE,210.32,SOURCE_A
TXN-A-000911,BR-002,EMP-0004,2026-02-05,SALE,110.12,SOURCE_A
TXN-A-000912,BR-005,EMP-0032,2026-04-15,SALE,97.82,SOURCE_A
TXN-A-000913,BR-008,EMP-0030,2026-04-24,SALE,136.55,SOURCE_A
TXN-A-000914,BR-004,EMP-0030,2026-01-10,SALE,126.78,SOURCE_A
TXN-A-000915,BR-003,EMP-0023,2026-04-06,SALE,285.2,SOURCE_A
TXN-A-000916,BR-009,EMP-0002,2026-01-06,SALE,53.65,SOURCE_A
TXN-A-000917,BR-004,EMP-0004,2026-04-12,SALE,131.91,SOURCE_A
TXN-A-000918,BR-003,EMP-0028,2026-01-03,SALE,236.4,SOURCE_A
TXN-A-000919,BR-009,EMP-0019,2026-04-19,SALE,180.73,SOURCE_A
TXN-A-000920,BR-009,EMP-0029,2026-03-01,SALE,557.48,SOURCE_A
TXN-A-000921,BR-001,EMP-0006,2026-02-09,SALE,647.99,SOURCE_A
TXN-A-000922,BR-005,EMP-0030,2026-02-27,SALE,381.12,SOURCE_A
TXN-A-000923,BR-004,EMP-0013,2026-01-05,SALE,180.39,SOURCE_A
TXN-A-000924,BR-009,EMP-0016,2026-04-26,SALE,71.21,SOURCE_A
TXN-A-000925,BR-010,EMP-0003,2026-03-08,SALE,934.59,SOURCE_A
TXN-A-000926,BR-004,EMP-0003,2026-03-04,SALE,937.78,SOURCE_A
TXN-A-000927,BR-002,EMP-0008,2026-04-21,SALE,862.48,SOURCE_A
TXN-A-000928,BR-007,EMP-0024,2026-02-01,SALE,546.55,SOURCE_A
TXN-A-000929,BR-001,EMP-0014,2026-01-24,SALE,305.54,SOURCE_A
TXN-A-000930,BR-003,EMP-0013,2026-01-22,SALE,589.18,SOURCE_A
TXN-A-000931,BR-004,EMP-0029,2026-04-08,SALE,85.86,SOURCE_A
TXN-A-000932,BR-008,EMP-0018,2026-03-28,SALE,735.1,SOURCE_A
TXN-A-000933,BR-003,EMP-0023,2026-01-25,SALE,549.44,SOURCE_A
TXN-A-000934,BR-005,EMP-0005,2026-03-25,SALE,356.91,SOURCE_A
TXN-A-000935,BR-002,EMP-0030,2026-04-22,SALE,440.53,SOURCE_A
TXN-A-000936,BR-006,EMP-0024,2026-03-07,SALE,376.32,SOURCE_A
TXN-A-000937,BR-010,EMP-0026,2026-01-05,SALE,529.77,SOURCE_A
TXN-A-000938,BR-004,EMP-0009,2026-04-06,SALE,85.4,SOURCE_A
TXN-A-000939,BR-001,EMP-0014,2026-01-10,SALE,592.62,SOURCE_A
TXN-A-000940,BR-008,EMP-0029,2026-02-12,SALE,259.66,SOURCE_A
TXN-A-000941,BR-009,EMP-0005,2026-01-10,SALE,254.73,SOURCE_A
TXN-A-000942,BR-010,EMP-0005,2026-03-12,SALE,165.72,SOURCE_A
TXN-A-000943,BR-010,EMP-0026,2026-01-25,SALE,475.24,SOURCE_A
TXN-A-000944,BR-006,EMP-0019,2026-04-03,SALE,23.45,SOURCE_A
TXN-A-000945,BR-007,EMP-0002,2026-03-03,SALE,512.51,SOURCE_A
TXN-A-000946,BR-001,EMP-0017,2026-04-08,SALE,414.59,SOURCE_A
TXN-A-000947,BR-006,EMP-0013,2026-03-08,SALE,97.0,SOURCE_A
TXN-A-000948,BR-006,EMP-0008,2026-01-21,SALE,89.59,SOURCE_A
TXN-A-000949,BR-009,EMP-0032,2026-04-06,SALE,435.91,SOURCE_A
TXN-A-000950,BR-009,EMP-0017,2026-02-26,SALE,668.64,SOURCE_A
