line_id,transaction_id,product_id,product_code,barcode,product_name,generic_name,quantity,unit_price,amount,reference_id,source
TXN-A-001113-L2225,TXN-A-001113,PRD-0095,PC-AUR0095,2000000009506,AURORA Lotion 1 KG,Lotion 1 KG,9.18,117.25,1076.36,,SOURCE_A
TXN-A-001114-L2227,TXN-A-001114,PRD-0017,PC-AUR0017,2000000001708,AURORA Surface Wipes 9 V,Surface Wipes 9 V,7.88,80.73,636.15,,SOURCE_A
TXN-A-001115-L2229,TXN-A-001115,PRD-0073,PC-ZEN0073,2000000007304,ZENITH Hand Soap 250 MG,Hand Soap 250 MG,8.06,22.6,182.16,,SOURCE_A
TXN-A-001116-L2231,TXN-A-001116,PRD-0011,PC-AUR0011,2000000001104,AURORA Laundry Detergent 2000 MAH,Laundry Detergent 2000 MAH,7.99,97.97,782.78,,SOURCE_A
TXN-A-001117-L2233,TXN-A-001117,PRD-0056,PC-AUR0056,2000000005607,AURORA Phone Case 20 W,Phone Case 20 W,1.25,16.68,20.85,,SOURCE_A
TXN-A-001118-L2235,TXN-A-001118,PRD-0125,PC-AUR0125,2000000012506,AURORA Sketch Pad 1.5 V,Sketch Pad 1.5 V,6.74,102.96,693.95,,SOURCE_A
TXN-A-001119-L2237,TXN-A-001119,PRD-0124,PC-ZEN0124,2000000012407,ZENITH Sketch Pad 500 MG,Sketch Pad 500 MG,7.71,47.5,366.23,,SOURCE_A
TXN-A-001120-L2239,TXN-A-001120,PRD-0068,PC-AUR0068,2000000006802,AURORA HDMI Cable 10000 MAH,HDMI Cable 10000 MAH,4.51,38.83,175.12,,SOURCE_A
TXN-A-001121-L2241,TXN-A-001121,PRD-0128,PC-AUR0128,2000000012803,AURORA Colored Pencil Set 5 W,Colored Pencil Set 5 W,3.0,24.7,74.1,,SOURCE_A
TXN-A-001122-L2243,TXN-A-001122,PRD-0062,PC-AUR0062,2000000006208,AURORA Battery Pack 2000 MAH,Battery Pack 2000 MAH,2.65,70.05,185.63,,SOURCE_A
TXN-A-001123-L2245,TXN-A-001123,PRD-0071,PC-AUR0071,2000000007106,AURORA Mouse Pad 50 G,Mouse Pad 50 G,7.89,17.32,136.65,,SOURCE_A
TXN-A-001124-L2247,TXN-A-001124,PRD-0093,PC-NEX0093,2000000009308,NEXUS Hair Gel 10 W,Hair Gel 10 W,8.33,27.25,226.99,,SOURCE_A
TXN-A-001125-L2249,TXN-A-001125,PRD-0046,PC-ZEN0046,2000000004600,ZENITH Tape Dispenser 250 ML,Tape Dispenser 250 ML,6.0,27.78,166.68,,SOURCE_A
TXN-A-001126-L2251,TXN-A-001126,PRD-0076,PC-ZEN0076,2000000007601,ZENITH Shampoo 200 G,Shampoo 200 G,4.33,12.26,53.09,,SOURCE_A
TXN-A-001127-L2253,TXN-A-001127,PRD-0144,PC-NEX0144,2000000014401,NEXUS Marker Set 250 ML,Marker Set 250 ML,3.12,40.05,124.96,,SOURCE_A
TXN-A-001128-L2255,TXN-A-001128,PRD-0087,PC-NEX0087,2000000008707,NEXUS Deodorant 9 V,Deodorant 9 V,9.99,116.64,1165.23,,SOURCE_A
TXN-A-001129-L2257,TXN-A-001129,PRD-0016,PC-ZEN0016,2000000001609,ZENITH Surface Wipes 60 CM,Surface Wipes 60 CM,3.12,58.14,181.4,,SOURCE_A
TXN-A-001130-L2259,TXN-A-001130,PRD-0120,PC-NEX0120,2000000012001,NEXUS Peeler 30 CM,Peeler 30 CM,1.24,95.85,118.85,,SOURCE_A
TXN-A-001131-L2261,TXN-A-001131,PRD-0148,PC-ZEN0148,2000000014807,ZENITH Wrench Set 30 CM,Wrench Set 30 CM,2.71,116.97,316.99,,SOURCE_A
TXN-A-001132-L2263,TXN-A-001132,PRD-0024,PC-NEX0024,2000000002408,NEXUS Floor Polish 100 MG,Floor Polish 100 MG,3.47,75.71,262.71,,SOURCE_A
TXN-A-001133-L2265,TXN-A-001133,PRD-0037,PC-ZEN0037,2000000003702,ZENITH Desk Organizer 5 W,Desk Organizer 5 W,9.3,11.53,107.23,,SOURCE_A
TXN-A-001134-L2267,TXN-A-001134,PRD-0034,PC-ZEN0034,2000000003405,ZENITH Stapler 100 MG,Stapler 100 MG,6.95,79.94,555.58,,SOURCE_A
TXN-A-001135-L2269,TXN-A-001135,PRD-0086,PC-AUR0086,2000000008608,AURORA Deodorant 500 G,Deodorant 500 G,2.92,52.31,152.75,,SOURCE_A
TXN-A-001136-L2271,TXN-A-001136,PRD-0020,PC-AUR0020,2000000002002,AURORA Air Freshener 200 G,Air Freshener 200 G,9.52,104.22,992.17,,SOURCE_A
TXN-A-001137-L2273,TXN-A-001137,PRD-0051,PC-NEX0051,2000000005102,NEXUS USB Cable 500 MG,USB Cable 500 MG,9.41,94.26,886.99,,SOURCE_A
TXN-A-001138-L2275,TXN-A-001138,PRD-0103,PC-ZEN0103,2000000010304,ZENITH Measuring Cup 10000 MAH,Measuring Cup 10000 MAH,6.03,7.51,45.29,,SOURCE_A
TXN-A-001139-L2277,TXN-A-001139,PRD-0115,PC-ZEN0115,2000000011509,ZENITH Can Opener 2000 MAH,Can Opener 2000 MAH,2.5,64.41,161.02,,SOURCE_A
TXN-A-001140-L2279,TXN-A-001140,PRD-0033,PC-NEX0033,2000000003306,NEXUS Binder Clip Box 45 CM,Binder Clip Box 45 CM,4.89,21.96,107.38,,SOURCE_A
TXN-A-001141-L2281,TXN-A-001141,PRD-0013,PC-ZEN0013,2000000001302,ZENITH Fabric Softener 1 L,Fabric Softener 1 L,5.53,9.65,53.36,,SOURCE_A
TXN-A-001142-L2283,TXN-A-001142,PRD-0011,PC-AUR0011,2000000001104,AURORA Laundry Detergent 2000 MAH,Laundry Detergent 2000 MAH,5.5,97.97,538.84,,SOURCE_A
TXN-A-001143-L2285,TXN-A-001143,PRD-0110,PC-AUR0110,2000000011004,AURORA Storage Container 5 W,Storage Container 5 W,8.88,44.62,396.23,,SOURCE_A
TXN-A-001144-L2287,TXN-A-001144,PRD-0089,PC-AUR0089,2000000008905,AURORA Face Cream 500 ML,Face Cream 500 ML,6.1,50.06,305.37,,SOURCE_A
TXN-A-001145-L2289,TXN-A-001145,PRD-0082,PC-ZEN0082,2000000008202,ZENITH Toothpaste 500 MG,Toothpaste 500 MG,6.77,92.36,625.28,,SOURCE_A
TXN-A-001146-L2291,TXN-A-001146,PRD-0127,PC-ZEN0127,2000000012704,ZENITH Colored Pencil Set 50 G,Colored Pencil Set 50 G,9.94,57.94,575.92,,SOURCE_A
TXN-A-001147-L2293,TXN-A-001147,PRD-0128,PC-AUR0128,2000000012803,AURORA Colored Pencil Set 5 W,Colored Pencil Set 5 W,5.62,24.7,138.81,,SOURCE_A
TXN-A-001148-L2295,TXN-A-001148,PRD-0071,PC-AUR0071,2000000007106,AURORA Mouse Pad 50 G,Mouse Pad 50 G,2.9,17.32,50.23,,SOURCE_A
TXN-A-001149-L2297,TXN-A-001149,PRD-0065,PC-AUR0065,2000000006505,AURORA Charging Dock 3 V,Charging Dock 3 V,5.04,17.05,85.93,,SOURCE_A
TXN-A-001150-L2299,TXN-A-001150,PRD-0015,PC-NEX0015,2000000001500,NEXUS Fabric Softener 200 G,Fabric Softener 200 G,5.43,47.38,257.27,,SOURCE_A
TXN-A-001151-L2301,TXN-A-001151,PRD-0038,PC-AUR0038,2000000003801,AURORA Desk Organizer 2000 MAH,Desk Organizer 2000 MAH,8.98,28.05,251.89,,SOURCE_A
TXN-A-001152-L2303,TXN-A-001152,PRD-0026,PC-AUR0026,2000000002606,AURORA Ballpoint Pen 250 ML,Ballpoint Pen 250 ML,9.87,26.93,265.8,,SOURCE_A
TXN-A-001153-L2305,TXN-A-001153,PRD-0111,PC-NEX0111,2000000011103,NEXUS Storage Container 500 G,Storage Container 500 G,5.17,61.14,316.09,,SOURCE_A
TXN-A-001154-L2307,TXN-A-001154,PRD-0046,PC-ZEN0046,2000000004600,ZENITH Tape Dispenser 250 ML,Tape Dispenser 250 ML,5.0,27.78,138.9,,SOURCE_A
TXN-A-001155-L2309,TXN-A-001155,PRD-0063,PC-NEX0063,2000000006307,NEXUS Battery Pack 10 W,Battery Pack 10 W,3.54,96.31,340.94,,SOURCE_A
TXN-A-001156-L2311,TXN-A-001156,PRD-0133,PC-ZEN0133,2000000013305,ZENITH Glue Stick 250 MG,Glue Stick 250 MG,6.46,31.89,206.01,,SOURCE_A
TXN-A-001157-L2313,TXN-A-001157,PRD-0056,PC-AUR0056,2000000005607,AURORA Phone Case 20 W,Phone Case 20 W,8.2,16.68,136.78,,SOURCE_A
TXN-A-001158-L2315,TXN-A-001158,PRD-0064,PC-ZEN0064,2000000006406,ZENITH Charging Dock 15 W,Charging Dock 15 W,4.03,60.18,242.53,,SOURCE_A
TXN-A-001159-L2317,TXN-A-001159,PRD-0141,PC-NEX0141,2000000014104,NEXUS Eraser Pack 3 V,Eraser Pack 3 V,5.61,34.77,195.06,,SOURCE_A
TXN-A-001160-L2319,TXN-A-001160,PRD-0145,PC-ZEN0145,2000000014500,ZENITH Screwdriver Set 10 W,Screwdriver Set 10 W,3.38,31.94,107.96,,SOURCE_A
TXN-A-001161-L2321,TXN-A-001161,PRD-0131,PC-AUR0131,2000000013107,AURORA Ruler Set 60 CM,Ruler Set 60 CM,5.38,15.08,81.13,,SOURCE_A
TXN-A-001162-L2323,TXN-A-001162,PRD-0047,PC-AUR0047,2000000004709,AURORA Tape Dispenser 45 CM,Tape Dispenser 45 CM,3.71,2.08,7.72,,SOURCE_A
TXN-A-001163-L2325,TXN-A-001163,PRD-0061,PC-ZEN0061,2000000006109,ZENITH Battery Pack 200 G,Battery Pack 200 G,2.89,64.09,185.22,,SOURCE_A
TXN-A-001164-L2327,TXN-A-001164,PRD-0052,PC-ZEN0052,2000000005201,ZENITH Power Adapter 20 W,Power Adapter 20 W,4.14,45.35,187.75,,SOURCE_A
TXN-A-001165-L2329,TXN-A-001165,PRD-0138,PC-NEX0138,2000000013800,NEXUS Scissors 500 MG,Scissors 500 MG,5.6,96.35,539.56,,SOURCE_A
TXN-A-001166-L2331,TXN-A-001166,PRD-0109,PC-ZEN0109,2000000010908,ZENITH Storage Container 20 W,Storage Container 20 W,6.57,89.13,585.58,,SOURCE_A
TXN-A-001167-L2333,TXN-A-001167,PRD-0117,PC-NEX0117,2000000011707,NEXUS Can Opener 5 W,Can Opener 5 W,8.9,60.46,538.09,,SOURCE_A
TXN-A-001168-L2335,TXN-A-001168,PRD-0002,PC-AUR0002,2000000000206,AURORA All Purpose Cleaner 30 CM,All Purpose Cleaner 30 CM,4.54,44.72,203.03,,SOURCE_A
TXN-A-001169-L2337,TXN-A-001169,PRD-0010,PC-ZEN0010,2000000001005,ZENITH Laundry Detergent 1.5 V,Laundry Detergent 1.5 V,1.83,25.3,46.3,,SOURCE_A
TXN-A-001170-L2339,TXN-A-001170,PRD-0148,PC-ZEN0148,2000000014807,ZENITH Wrench Set 30 CM,Wrench Set 30 CM,1.4,116.97,163.76,,SOURCE_A
TXN-A-001171-L2341,TXN-A-001171,PRD-0060,PC-NEX0060,2000000006000,NEXUS Screen Protector 10 IN,Screen Protector 10 IN,4.23,85.32,360.9,,SOURCE_A
TXN-A-001172-L2343,TXN-A-001172,PRD-0093,PC-NEX0093,2000000009308,NEXUS Hair Gel 10 W,Hair Gel 10 W,4.13,27.25,112.54,,SOURCE_A
TXN-A-001173-L2345,TXN-A-001173,PRD-0071,PC-AUR0071,2000000007106,AURORA Mouse Pad 50 G,Mouse Pad 50 G,9.02,17.32,156.23,,SOURCE_A
TXN-A-001174-L2347,TXN-A-001174,PRD-0144,PC-NEX0144,2000000014401,NEXUS Marker Set 250 ML,Marker Set 250 ML,2.65,40.05,106.13,,SOURCE_A
TXN-A-001175-L2349,TXN-A-001175,PRD-0033,PC-NEX0033,2000000003306,NEXUS Binder Clip Box 45 CM,Binder Clip Box 45 CM,1.82,21.96,39.97,,SOURCE_A
TXN-A-001176-L2351,TXN-A-001176,PRD-0014,PC-AUR0014,2000000001401,AURORA Fabric Softener 250 MG,Fabric Softener 250 MG,9.33,111.99,1044.87,,SOURCE_A
TXN-A-001177-L2353,TXN-A-001177,PRD-0053,PC-AUR0053,2000000005300,AURORA Power Adapter 1 L,Power Adapter 1 L,1.74,43.8,76.21,,SOURCE_A
TXN-A-001178-L2355,TXN-A-001178,PRD-0046,PC-ZEN0046,2000000004600,ZENITH Tape Dispenser 250 ML,Tape Dispenser 250 ML,8.98,27.78,249.46,,SOURCE_A
TXN-A-001179-L2357,TXN-A-001179,PRD-0072,PC-NEX0072,2000000007205,NEXUS Mouse Pad 100 G,Mouse Pad 100 G,5.43,43.98,238.81,,SOURCE_A
TXN-A-001180-L2359,TXN-A-001180,PRD-0041,PC-AUR0041,2000000004105,AURORA File Folder Pack 9 V,File Folder Pack 9 V,3.53,59.18,208.91,,SOURCE_A
TXN-A-001181-L2361,TXN-A-001181,PRD-0136,PC-ZEN0136,2000000013602,ZENITH Scissors 3 V,Scissors 3 V,7.41,71.22,527.74,,SOURCE_A
TXN-A-001182-L2363,TXN-A-001182,PRD-0120,PC-NEX0120,2000000012001,NEXUS Peeler 30 CM,Peeler 30 CM,8.12,95.85,778.3,,SOURCE_A
TXN-A-001183-L2365,TXN-A-001183,PRD-0028,PC-ZEN0028,2000000002804,ZENITH Highlighter Set 500 ML,Highlighter Set 500 ML,9.74,113.36,1104.13,,SOURCE_A
TXN-A-001184-L2367,TXN-A-001184,PRD-0086,PC-AUR0086,2000000008608,AURORA Deodorant 500 G,Deodorant 500 G,6.28,52.31,328.51,,SOURCE_A
TXN-A-001185-L2369,TXN-A-001185,PRD-0128,PC-AUR0128,2000000012803,AURORA Colored Pencil Set 5 W,Colored Pencil Set 5 W,6.66,24.7,164.5,,SOURCE_A
TXN-A-001186-L2371,TXN-A-001186,PRD-0015,PC-NEX0015,2000000001500,NEXUS Fabric Softener 200 G,Fabric Softener 200 G,5.73,47.38,271.49,,SOURCE_A
TXN-A-001187-L2373,TXN-A-001187,PRD-0099,PC-NEX0099,2000000009902,NEXUS Cutting Board 500 ML,Cutting Board 500 ML,3.58,112.85,404.0,,SOURCE_A
TXN-A-001188-L2375,TXN-A-001188,PRD-0106,PC-ZEN0106,2000000010601,ZENITH Spatula Set 1 KG,Spatula Set 1 KG,3.12,23.7,73.94,,SOURCE_A
TXN-A-001189-L2377,TXN-A-001189,PRD-0085,PC-ZEN0085,2000000008509,ZENITH Deodorant 200 G,Deodorant 200 G,8.52,86.39,736.04,,SOURCE_A
TXN-A-001190-L2379,TXN-A-001190,PRD-0140,PC-AUR0140,2000000014005,AURORA Eraser Pack 2000 MAH,Eraser Pack 2000 MAH,8.36,111.85,935.07,,SOURCE_A
TXN-A-001191-L2381,TXN-A-001191,PRD-0136,PC-ZEN0136,2000000013602,ZENITH Scissors 3 V,Scissors 3 V,1.42,71.22,101.13,,SOURCE_A
TXN-A-001192-L2383,TXN-A-001192,PRD-0107,PC-AUR0107,2000000010700,AURORA Spatula Set 9 V,Spatula Set 9 V,2.59,5.81,15.05,,SOURCE_A
TXN-A-001193-L2385,TXN-A-001193,PRD-0052,PC-ZEN0052,2000000005201,ZENITH Power Adapter 20 W,Power Adapter 20 W,7.75,45.35,351.46,,SOURCE_A
TXN-A-001194-L2387,TXN-A-001194,PRD-0013,PC-ZEN0013,2000000001302,ZENITH Fabric Softener 1 L,Fabric Softener 1 L,7.38,9.65,71.22,,SOURCE_A
TXN-A-001195-L2389,TXN-A-001195,PRD-0115,PC-ZEN0115,2000000011509,ZENITH Can Opener 2000 MAH,Can Opener 2000 MAH,6.83,64.41,439.92,,SOURCE_A
TXN-A-001196-L2391,TXN-A-001196,PRD-0102,PC-NEX0102,2000000010205,NEXUS Mixing Bowl Set 15 W,Mixing Bowl Set 15 W,3.18,58.6,186.35,,SOURCE_A
TXN-A-001197-L2393,TXN-A-001197,PRD-0116,PC-AUR0116,2000000011608,AURORA Can Opener 500 MG,Can Opener 500 MG,3.32,80.59,267.56,,SOURCE_A
TXN-A-001198-L2395,TXN-A-001198,PRD-0110,PC-AUR0110,2000000011004,AURORA Storage Container 5 W,Storage Container 5 W,1.54,44.62,68.71,,SOURCE_A
TXN-A-001199-L2397,TXN-A-001199,PRD-0003,PC-NEX0003,2000000000305,NEXUS All Purpose Cleaner 250 ML,All Purpose Cleaner 250 ML,9.43,116.68,1100.29,,SOURCE_A
TXN-A-001200-L2399,TXN-A-001200,PRD-0025,PC-ZEN0025,2000000002507,ZENITH Ballpoint Pen 1 KG,Ballpoint Pen 1 KG,4.85,37.08,179.84,,SOURCE_A
TXN-A-001201-L2401,TXN-A-001201,PRD-0021,PC-NEX0021,2000000002101,NEXUS Air Freshener 30 CM,Air Freshener 30 CM,6.82,13.9,94.8,,SOURCE_A
TXN-A-001202-L2403,TXN-A-001202,PRD-0064,PC-ZEN0064,2000000006406,ZENITH Charging Dock 15 W,Charging Dock 15 W,1.61,60.18,96.89,,SOURCE_A
TXN-A-001203-L2405,TXN-A-001203,PRD-0089,PC-AUR0089,2000000008905,AURORA Face Cream 500 ML,Face Cream 500 ML,2.5,50.06,125.15,,SOURCE_A
TXN-A-001204-L2407,TXN-A-001204,PRD-0018,PC-NEX0018,2000000001807,NEXUS Surface Wipes 500 MG,Surface Wipes 500 MG,7.04,39.31,276.74,,SOURCE_A
TXN-A-001205-L2409,TXN-A-001205,PRD-0056,PC-AUR0056,2000000005607,AURORA Phone Case 20 W,Phone Case 20 W,7.05,16.68,117.59,,SOURCE_A
TXN-A-001206-L2411,TXN-A-001206,PRD-0031,PC-ZEN0031,2000000003108,ZENITH Binder Clip Box 3 V,Binder Clip Box 3 V,7.82,57.71,451.29,,SOURCE_A
TXN-A-001207-L2413,TXN-A-001207,PRD-0051,PC-NEX0051,2000000005102,NEXUS USB Cable 500 MG,USB Cable 500 MG,3.51,94.26,330.85,,SOURCE_A
TXN-A-001208-L2415,TXN-A-001208,PRD-0103,PC-ZEN0103,2000000010304,ZENITH Measuring Cup 10000 MAH,Measuring Cup 10000 MAH,9.69,7.51,72.77,,SOURCE_A
TXN-A-001209-L2417,TXN-A-001209,PRD-0005,PC-AUR0005,2000000000503,AURORA Glass Spray 500 G,Glass Spray 500 G,1.7,111.21,189.06,,SOURCE_A
TXN-A-001210-L2419,TXN-A-001210,PRD-0045,PC-NEX0045,2000000004501,NEXUS Whiteboard Marker 45 CM,Whiteboard Marker 45 CM,4.1,29.55,121.15,,SOURCE_A
TXN-A-001211-L2421,TXN-A-001211,PRD-0098,PC-AUR0098,2000000009803,AURORA Cutting Board 10 IN,Cutting Board 10 IN,8.53,17.09,145.78,,SOURCE_A
TXN-A-001212-L2423,TXN-A-001212,PRD-0018,PC-NEX0018,2000000001807,NEXUS Surface Wipes 500 MG,Surface Wipes 500 MG,2.73,39.31,107.32,,SOURCE_A
TXN-A-001213-L2425,TXN-A-001213,PRD-0121,PC-ZEN0121,2000000012100,ZENITH Notebook 1 L,Notebook 1 L,4.14,21.42,88.68,,SOURCE_A
TXN-A-001214-L2427,TXN-A-001214,PRD-0148,PC-ZEN0148,2000000014807,ZENITH Wrench Set 30 CM,Wrench Set 30 CM,9.47,116.97,1107.71,,SOURCE_A
TXN-A-001215-L2429,TXN-A-001215,PRD-0001,PC-ZEN0001,2000000000107,ZENITH All Purpose Cleaner 10 IN,All Purpose Cleaner 10 IN,9.01,34.59,311.66,,SOURCE_A
TXN-A-001216-L2431,TXN-A-001216,PRD-0055,PC-ZEN0055,2000000005508,ZENITH Phone Case 250 MG,Phone Case 250 MG,5.14,52.62,270.47,,SOURCE_A
TXN-A-001217-L2433,TXN-A-001217,PRD-0011,PC-AUR0011,2000000001104,AURORA Laundry Detergent 2000 MAH,Laundry Detergent 2000 MAH,6.1,97.97,597.62,,SOURCE_A
TXN-A-001218-L2435,TXN-A-001218,PRD-0003,PC-NEX0003,2000000000305,NEXUS All Purpose Cleaner 250 ML,All Purpose Cleaner 250 ML,1.1,116.68,128.35,,SOURCE_A
TXN-A-001219-L2437,TXN-A-001219,PRD-0117,PC-NEX0117,2000000011707,NEXUS Can Opener 5 W,Can Opener 5 W,2.25,60.46,136.03,,SOURCE_A
TXN-A-001220-L2439,TXN-A-001220,PRD-0036,PC-NEX0036,2000000003603,NEXUS Stapler 1.5 L,Stapler 1.5 L,3.62,113.16,409.64,,SOURCE_A
TXN-A-001221-L2441,TXN-A-001221,PRD-0149,PC-AUR0149,2000000014906,AURORA Wrench Set 45 CM,Wrench Set 45 CM,7.99,29.28,233.95,,SOURCE_A
TXN-A-001222-L2443,TXN-A-001222,PRD-0138,PC-NEX0138,2000000013800,NEXUS Scissors 500 MG,Scissors 500 MG,9.6,96.35,924.96,,SOURCE_A
TXN-A-001223-L2445,TXN-A-001223,PRD-0024,PC-NEX0024,2000000002408,NEXUS Floor Polish 100 MG,Floor Polish 100 MG,6.45,75.71,488.33,,SOURCE_A
TXN-A-001224-L2447,TXN-A-001224,PRD-0141,PC-NEX0141,2000000014104,NEXUS Eraser Pack 3 V,Eraser Pack 3 V,1.32,34.77,45.9,,SOURCE_A
TXN-A-001225-L2449,TXN-A-001225,PRD-0084,PC-NEX0084,2000000008400,NEXUS Toothpaste 15 W,Toothpaste 15 W,2.09,33.06,69.1,,SOURCE_A
TXN-A-001226-L2451,TXN-A-001226,PRD-0020,PC-AUR0020,2000000002002,AURORA Air Freshener 200 G,Air Freshener 200 G,3.88,104.22,404.37,,SOURCE_A
TXN-A-001227-L2453,TXN-A-001227,PRD-0108,PC-NEX0108,2000000010809,NEXUS Spatula Set 500 MG,Spatula Set 500 MG,9.67,103.62,1002.01,,SOURCE_A
TXN-A-001228-L2455,TXN-A-001228,PRD-0079,PC-ZEN0079,2000000007908,ZENITH Body Wash 200 G,Body Wash 200 G,4.64,74.3,344.75,,SOURCE_A
TXN-A-001229-L2457,TXN-A-001229,PRD-0003,PC-NEX0003,2000000000305,NEXUS All Purpose Cleaner 250 ML,All Purpose Cleaner 250 ML,6.64,116.68,774.76,,SOURCE_A
TXN-A-001230-L2459,TXN-A-001230,PRD-0011,PC-AUR0011,2000000001104,AURORA Laundry Detergent 2000 MAH,Laundry Detergent 2000 MAH,1.75,97.97,171.45,,SOURCE_A
TXN-A-001231-L2461,TXN-A-001231,PRD-0130,PC-ZEN0130,2000000013008,ZENITH Ruler Set 45 CM,Ruler Set 45 CM,2.51,90.87,228.08,,SOURCE_A
TXN-A-001232-L2463,TXN-A-001232,PRD-0110,PC-AUR0110,2000000011004,AURORA Storage Container 5 W,Storage Container 5 W,5.56,44.62,248.09,,SOURCE_A
TXN-A-001233-L2465,TXN-A-001233,PRD-0070,PC-ZEN0070,2000000007007,ZENITH Mouse Pad 200 G,Mouse Pad 200 G,7.47,113.79,850.01,,SOURCE_A
TXN-A-001234-L2467,TXN-A-001234,PRD-0047,PC-AUR0047,2000000004709,AURORA Tape Dispenser 45 CM,Tape Dispenser 45 CM,5.81,2.08,12.08,,SOURCE_A
TXN-A-001235-L2469,TXN-A-001235,PRD-0062,PC-AUR0062,2000000006208,AURORA Battery Pack 2000 MAH,Battery Pack 2000 MAH,7.74,70.05,542.19,,SOURCE_A
TXN-A-001236-L2471,TXN-A-001236,PRD-0119,PC-AUR0119,2000000011905,AURORA Peeler 100 MG,Peeler 100 MG,4.06,13.3,54.0,,SOURCE_A
TXN-A-001237-L2473,TXN-A-001237,PRD-0106,PC-ZEN0106,2000000010601,ZENITH Spatula Set 1 KG,Spatula Set 1 KG,3.37,23.7,79.87,,SOURCE_A
TXN-A-001238-L2475,TXN-A-001238,PRD-0040,PC-ZEN0040,2000000004006,ZENITH File Folder Pack 750 ML,File Folder Pack 750 ML,7.94,112.35,892.06,,SOURCE_A
TXN-A-001239-L2477,TXN-A-001239,PRD-0093,PC-NEX0093,2000000009308,NEXUS Hair Gel 10 W,Hair Gel 10 W,7.99,27.25,217.73,,SOURCE_A
TXN-A-001240-L2479,TXN-A-001240,PRD-0140,PC-AUR0140,2000000014005,AURORA Eraser Pack 2000 MAH,Eraser Pack 2000 MAH,1.52,111.85,170.01,,SOURCE_A
TXN-A-001241-L2481,TXN-A-001241,PRD-0029,PC-AUR0029,2000000002903,AURORA Highlighter Set 9 V,Highlighter Set 9 V,1.43,26.14,37.38,,SOURCE_A
TXN-A-001242-L2483,TXN-A-001242,PRD-0140,PC-AUR0140,2000000014005,AURORA Eraser Pack 2000 MAH,Eraser Pack 2000 MAH,7.18,111.85,803.08,,SOURCE_A
TXN-A-001243-L2485,TXN-A-001243,PRD-0079,PC-ZEN0079,2000000007908,ZENITH Body Wash 200 G,Body Wash 200 G,9.32,74.3,692.48,,SOURCE_A
TXN-A-001244-L2487,TXN-A-001244,PRD-0035,PC-AUR0035,2000000003504,AURORA Stapler 10 W,Stapler 10 W,1.96,17.34,33.99,,SOURCE_A
TXN-A-001245-L2489,TXN-A-001245,PRD-0076,PC-ZEN0076,2000000007601,ZENITH Shampoo 200 G,Shampoo 200 G,8.5,12.26,104.21,,SOURCE_A
TXN-A-001246-L2491,TXN-A-001246,PRD-0143,PC-AUR0143,2000000014302,AURORA Marker Set 10 IN,Marker Set 10 IN,5.24,13.47,70.58,,SOURCE_A
TXN-A-001247-L2493,TXN-A-001247,PRD-0100,PC-ZEN0100,2000000010007,ZENITH Mixing Bowl Set 250 ML,Mixing Bowl Set 250 ML,5.37,63.15,339.12,,SOURCE_A
TXN-A-001248-L2495,TXN-A-001248,PRD-0068,PC-AUR0068,2000000006802,AURORA HDMI Cable 10000 MAH,HDMI Cable 10000 MAH,2.23,38.83,86.59,,SOURCE_A
TXN-A-001249-L2497,TXN-A-001249,PRD-0149,PC-AUR0149,2000000014906,AURORA Wrench Set 45 CM,Wrench Set 45 CM,6.63,29.28,194.13,,SOURCE_A
TXN-A-001250-L2499,TXN-A-001250,PRD-0010,PC-ZEN0010,2000000001005,ZENITH Laundry Detergent 1.5 V,Laundry Detergent 1.5 V,6.86,25.3,173.56,,SOURCE_A
TXN-A-001251-L2501,TXN-A-001251,PRD-0115,PC-ZEN0115,2000000011509,ZENITH Can Opener 2000 MAH,Can Opener 2000 MAH,1.28,64.41,82.44,,SOURCE_A
TXN-A-001252-L2503,TXN-A-001252,PRD-0093,PC-NEX0093,2000000009308,NEXUS Hair Gel 10 W,Hair Gel 10 W,1.53,27.25,41.69,,SOURCE_A
TXN-A-001253-L2505,TXN-A-001253,PRD-0058,PC-ZEN0058,2000000005805,ZENITH Screen Protector 3 V,Screen Protector 3 V,1.77,72.97,129.16,,SOURCE_A
TXN-A-001254-L2507,TXN-A-001254,PRD-0137,PC-AUR0137,2000000013701,AURORA Scissors 100 MG,Scissors 100 MG,6.93,94.03,651.63,,SOURCE_A
TXN-A-001255-L2509,TXN-A-001255,PRD-0001,PC-ZEN0001,2000000000107,ZENITH All Purpose Cleaner 10 IN,All Purpose Cleaner 10 IN,3.96,34.59,136.98,,SOURCE_A
TXN-A-001256-L2511,TXN-A-001256,PRD-0035,PC-AUR0035,2000000003504,AURORA Stapler 10 W,Stapler 10 W,5.54,17.34,96.06,,SOURCE_A
TXN-A-001257-L2513,TXN-A-001257,PRD-0064,PC-ZEN0064,2000000006406,ZENITH Charging Dock 15 W,Charging Dock 15 W,4.52,60.18,272.01,,SOURCE_A
TXN-A-001258-L2515,TXN-A-001258,PRD-0061,PC-ZEN0061,2000000006109,ZENITH Battery Pack 200 G,Battery Pack 200 G,4.16,64.09,266.61,,SOURCE_A
TXN-A-001259-L2517,TXN-A-001259,PRD-0043,PC-ZEN0043,2000000004303,ZENITH Whiteboard Marker 20 W,Whiteboard Marker 20 W,6.87,56.59,388.77,,SOURCE_A
